"Format","AiM CSV File"
"Session","RIM B"
"Vehicle","RotaxMax2"
"Racer","None"
"Championship",""
"Comment",""
"Date","Sunday, November 9, 2025"
"Time","1:04 PM"
"Sample Rate","20"
"Duration","840.987"
"Segment","Session"
"Beacon Markers","81.664","145.572","207.123","267.327","326.935","385.842","444.939","504.416","564.021","622.906","682.818","742.315","814.01","840.987"
"Segment Times","1:21.664","1:03.908","1:01.551","1:00.204","0:59.608","0:58.907","0:59.097","0:59.477","0:59.605","0:58.885","0:59.912","0:59.497","1:11.695","0:26.977"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","MagnetomX","MagnetomY","MagnetomZ","Internal Battery","RPM","Calculated Gear","Distance on GPS Speed"
"497.100","74.9131","16","0.0301","0.3845","-0.1272","158.0132","0.8173","407.9452","5.6000","0.1100","1458.8010","41.56772690","44.94859946","-0.0617","-0.4746","-0.8955","-19.9594","-8.5878","-11.2023","-151.1000","237.1438","301.0125","3.9596","9404.1250","4.4143","9990.6484"
"497.150","75.5872","16","-0.0726","0.4026","-0.0846","157.8698","-1.9503","407.9641","5.6000","0.1100","616.8361","41.56771802","44.94860414","-0.5338","-0.6074","-0.8503","-25.6461","-8.9789","-9.8910","-140.2875","242.4187","301.7250","3.9588","9569.2500","5.0000","9991.6934"
"497.200","76.7110","16","-0.1061","0.4349","-0.0748","157.6719","-2.8234","407.9650","5.6000","0.1100","432.4181","41.56770898","44.94860913","-0.5747","-0.5854","-1.1270","-20.8508","6.8220","-10.9809","-131.5562","248.1625","301.3000","3.9580","9667.9248","5.0000","9992.7500"
"497.250","77.9335","16","-0.1262","0.4255","-0.1214","157.1584","-3.3235","407.9422","5.6000","0.1100","373.2041","41.56769982","44.94861439","-0.2464","-0.4106","-0.8823","-9.1189","0.8311","-5.1863","-145.5562","251.2125","291.7250","3.9572","9629.2754","5.0000","9993.8242"
"497.300","77.9495","16","-0.1501","0.3756","-0.0928","157.2238","-3.9151","407.9572","5.6000","0.1100","316.8771","41.56769083","44.94861945","-0.3088","-0.3145","-0.8740","2.1417","-11.0578","-1.7816","-159.5688","252.6062","283.3625","3.9564","9654.7500","5.0000","9994.9072"
"497.350","78.2344","16","-0.1949","0.3951","-0.0304","156.9570","-5.0409","407.9821","5.6000","0.1100","247.0071","41.56768175","44.94862454","-0.2938","-0.2782","-1.0281","-1.7753","-5.1586","-1.9008","-157.5000","253.3625","284.3125","3.9556","9797.5000","5.0000","9995.9932"
"497.400","79.6032","16","-0.2416","0.4112","-0.0153","156.5977","-6.1913","407.9838","5.6000","0.1100","204.6304","41.56767245","44.94862993","-0.3389","-0.2759","-1.1494","-16.8973","4.3939","-5.1659","-152.0938","254.1000","286.7250","3.9548","9927.7246","5.0000","9997.0889"
"497.450","80.5888","16","-0.2475","0.3864","-0.0128","156.2923","-6.2892","407.9890","5.5425","0.1100","203.9370","41.56766316","44.94863546","-0.3761","-0.2668","-1.2998","-25.1437","2.7638","-6.4406","-147.8938","260.6875","282.1500","3.9540","9882.7500","5.0000","9998.2021"
"497.500","81.0011","16","-0.2180","0.3618","0.0084","156.2538","-5.4917","407.9871","5.5000","0.1100","234.7491","41.56765375","44.94864094","-0.2386","-0.0984","-1.2881","-17.8141","-3.1499","-4.5486","-144.9125","268.1375","276.0875","3.9532","9903.5254","5.0000","9999.3242"
"497.550","81.0959","16","-0.2092","0.3421","0.0407","156.0277","-5.2281","408.0121","5.5000","0.1100","246.8760","41.56764446","44.94864647","0.0686","-0.1060","-1.0088","0.7692","-4.3387","-2.9222","-147.4688","268.3000","275.5875","3.9524","10025.9248","5.0000","10000.4502"
"497.600","81.5086","16","-0.2099","0.3279","0.0802","155.5605","-5.2063","408.0273","5.5000","0.1100","249.1701","41.56763524","44.94865223","-0.1057","-0.2776","-0.9893","15.4730","-3.0325","-3.5859","-151.4375","265.7875","277.2250","3.9516","10196.7500","5.0000","10001.5791"
"497.650","82.4193","16","-0.2393","0.3367","0.0877","155.1388","-5.8948","408.0337","5.5000","0.1100","222.5248","41.56762572","44.94865816","-0.3483","-0.3585","-1.0654","9.8633","-1.4234","-3.6797","-152.2625","265.0000","277.7500","3.9508","10223.5000","5.0000","10002.7178"
"497.700","83.6674","16","-0.2566","0.3584","0.0895","154.8854","-6.2757","408.0338","5.5000","0.1100","212.1862","41.56761609","44.94866414","-0.2891","-0.2231","-1.1201","-8.5760","1.7299","-2.0832","-151.5188","265.4875","277.2625","3.9500","10230.8750","5.0000","10003.8711"
"497.750","84.3970","16","-0.2636","0.3728","0.0737","154.6306","-6.3987","408.0322","5.5000","0.1100","209.9203","41.56760649","44.94867026","-0.1749","-0.0802","-1.1221","-13.9969","1.4627","-1.0727","-149.6062","268.5375","276.8875","3.9503","10301.4502","5.0000","10005.0371"
"497.800","84.3647","16","-0.2271","0.3295","0.1011","154.4057","-5.4708","408.0406","5.5000","0.1067","245.4329","41.56759699","44.94867641","-0.1710","-0.2451","-0.9971","-4.8996","-2.8701","-1.8526","-148.0125","271.9500","276.2625","3.9507","10374.9004","5.0000","10006.2090"
"497.850","84.6665","16","-0.2123","0.3249","0.1484","154.2066","-5.0786","408.0573","5.5000","0.1000","265.3288","41.56758746","44.94868266","-0.2729","-0.2839","-0.9739","0.5098","-2.1535","-4.1321","-152.7250","271.1625","271.6250","3.9510","10478.7998","5.0000","10007.3828"
"497.900","85.6219","16","-0.2286","0.3685","0.1866","153.8233","-5.4316","408.0756","5.5000","0.1000","250.8879","41.56757774","44.94868910","0.0870","-0.2603","-0.9692","-6.1472","0.7107","-5.7020","-158.9062","269.5250","266.8250","3.9514","10519.2500","5.0000","10008.5654"
"497.950","86.4051","16","-0.2299","0.3620","0.2147","153.3987","-5.4207","408.0941","5.5000","0.1000","253.6883","41.56756796","44.94869558","0.2630","-0.2151","-0.9309","-17.1703","-2.6729","-6.0994","-160.4438","270.8125","269.4000","3.9517","10569.2246","5.0000","10009.7598"
"498.000","86.9530","16","-0.2047","0.3176","0.2549","153.2579","-4.7917","408.1216","5.5000","0.1000","288.8109","41.56755811","44.94870221","-0.2419","-0.2422","-0.9561","-12.3809","-5.6365","-5.8717","-159.7688","273.2125","273.9375","3.9521","10647.9502","5.0000","10010.9629"
"498.050","87.4654","16","-0.2158","0.3074","0.2667","153.1720","-5.0196","408.1324","5.5000","0.1000","277.3231","41.56754833","44.94870883","-0.6362","-0.3485","-0.8911","15.4848","-4.0874","-2.8235","-155.7937","272.3000","270.6250","3.9524","10762.0752","5.0000","10012.1748"
"498.100","88.0627","16","-0.2348","0.3614","0.2630","153.0439","-5.4278","408.1341","5.5000","0.1000","258.2187","41.56753844","44.94871555","-0.4949","-0.3271","-0.9854","40.8438","-1.0020","2.6706","-151.5688","270.2875","265.0875","3.9528","10815.9746","5.0000","10013.3936"
"498.150","88.7366","16","-0.2411","0.4371","0.2515","152.6466","-5.5321","408.1255","5.5000","0.1000","255.2900","41.56752858","44.94872243","-0.2029","-0.1385","-1.1040","41.0172","-1.7383","10.4051","-150.8062","268.4125","263.2500","3.9531","10839.5498","5.0000","10014.6211"
"498.200","89.2243","16","-0.1897","0.4541","0.2419","152.2927","-4.3148","408.1346","5.5000","0.1000","329.1137","41.56751858","44.94872951","-0.0828","-0.0951","-1.1719","22.2094","-0.6039","13.3305","-151.4875","267.0250","263.4875","3.9535","10924.5996","5.0000","10015.8564"
"498.250","89.8719","16","-0.1104","0.3601","0.2382","152.1130","-2.4914","408.1344","5.5000","0.1000","574.1206","41.56750859","44.94873656","0.0234","0.0580","-1.1152","5.1571","3.4922","14.7816","-151.9312","268.2000","264.9500","3.9538","11001.7754","5.0000","10017.1006"
"498.300","90.5979","16","0.0366","0.1970","0.2496","152.1404","0.8172","408.1503","5.5000","0.1000","1764.4955","41.56749848","44.94874360","-0.2332","0.4065","-0.9961","2.9153","1.0501","15.2637","-152.1250","270.9500","267.2125","3.9542","11036.5752","5.0000","10018.3535"
"498.350","91.1593","16","0.2126","0.0702","0.2783","152.4235","4.7422","408.1693","5.5000","0.1000","305.9406","41.56748826","44.94875068","-0.9019","0.7505","-0.9177","16.5875","-7.3447","19.7031","-149.8375","268.3750","268.4750","3.9545","10788.5254","5.0000","10019.6162"
"498.400","91.4249","16","0.3586","0.0022","0.2901","152.5910","7.9896","408.1824","5.5000","0.1000","182.1208","41.56747797","44.94875757","-1.1172","0.9785","-0.8550","60.3359","-5.4195","33.0992","-145.9438","262.3750","269.2375","3.9549","10471.4746","5.0000","10020.8838"
"498.450","91.2898","16","0.5167","-0.1247","0.3167","153.1349","11.5144","408.2009","5.5000","0.1000","126.1827","41.56746768","44.94876432","-1.0266","1.3267","-0.8557","100.9750","0.4526","40.9453","-142.4500","244.9812","275.7750","3.9552","10426.8252","5.0000","10022.1523"
"498.500","90.0744","16","0.7379","-0.2879","0.3187","154.0981","16.4890","408.2021","5.5000","0.1082","86.9417","41.56745754","44.94877055","-0.7339","1.2910","-0.9014","104.7438","-0.4686","38.4062","-139.2937","219.8125","286.0750","3.9556","10410.7500","5.0000","10023.4121"
"498.550","88.7548","16","0.9755","-0.4352","0.3431","155.3294","21.9291","408.2232","5.5000","0.1115","64.4155","41.56744730","44.94877630","-0.5503","0.9675","-0.8235","33.4594","-2.5438","28.9266","-144.5938","200.0375","286.9625","3.9559","10399.8496","5.0000","10024.6543"
"498.600","87.6505","16","1.1387","-0.5352","0.3675","156.8612","25.8321","408.2438","5.5000","0.1300","54.0025","41.56743717","44.94878158","-0.7021","1.0664","-0.6870","-79.2078","3.6647","27.6281","-154.9438","183.3813","282.1000","3.9563","10363.9004","5.0000","10025.8799"
"498.650","87.1479","16","1.2814","-0.5978","0.3783","158.2668","29.3947","408.2593","5.5000","0.1300","47.1854","41.56742690","44.94878658","-0.5791","1.7046","-0.7881","-99.7125","10.5879","35.0469","-153.2437","197.4625","279.4125","3.9566","10436.0254","5.0000","10027.0928"
"498.700","86.8368","16","1.4465","-0.5885","0.4184","159.5089","33.5928","408.2846","5.5000","0.1300","41.1413","41.56741657","44.94879122","-0.3857","2.1445","-0.8545","1.1646","5.5711","41.0687","-143.8000","229.5562","278.5125","3.9570","10279.8496","5.0000","10028.3008"
"498.750","85.8258","16","1.5907","-0.5044","0.4511","160.8717","37.3925","408.3002","5.5000","0.1415","36.5303","41.56740636","44.94879564","-0.4756","1.8081","-0.8347","55.5828","-1.3999","33.9813","-135.4250","233.2500","277.8875","3.9570","10251.0752","5.0000","10029.4990"
"498.800","84.4176","16","1.6339","-0.4108","0.4687","163.0994","38.8154","408.3186","5.5000","0.1665","34.6138","41.56739618","44.94879909","-0.5293","1.5312","-0.8247","1.8657","-0.1096","27.2219","-128.1250","218.4125","277.5000","3.9569","10327.2754","5.0000","10030.6826"
"498.850","83.3627","16","1.6355","-0.3396","0.5273","165.5970","39.2001","408.3492","5.5000","0.1857","33.8458","41.56738594","44.94880187","-0.3230","1.6118","-0.7246","10.8252","2.1100","32.6969","-122.7719","212.5688","277.8625","3.9569","10410.8252","5.0000","10031.8467"
"498.900","83.1363","16","1.6233","-0.2869","0.5567","167.6039","39.1987","408.3786","5.5000","0.1817","33.7550","41.56737552","44.94880428","-0.2286","1.4844","-0.7754","115.5437","-0.9101","45.5781","-117.9531","213.8375","278.7375","3.9568","10414.2246","5.0000","10033.0020"
"498.950","82.8534","16","1.6665","-0.2972","0.5703","169.3581","40.5075","408.3935","5.5000","0.1800","32.5533","41.56736529","44.94880641","-0.4700","1.3716","-1.1255","102.8438","-1.1445","47.3328","-119.3688","202.1187","279.4750","3.9568","10318.0996","5.0000","10034.1553"
"499.000","82.7071","16","1.7416","-0.2795","0.5333","171.5177","42.6237","408.3904","5.5000","0.1865","30.8825","41.56735486","44.94880781","-0.7158","1.5918","-1.1387","-66.4387","2.7117","28.9289","-127.0344","171.5938","280.4875","3.9567","10343.2998","5.0000","10035.3057"
"499.050","82.5975","16","1.7731","-0.1614","0.4367","173.8130","43.6734","408.3710","5.5000","0.2058","30.1002","41.56734440","44.94880862","-0.6626","1.9604","-0.8162","-172.5250","2.4505","11.3879","-128.2531","176.8813","279.9125","3.9567","10345.7754","5.0000","10036.4531"
"499.100","81.8405","16","1.7178","-0.0100","0.4521","175.4386","42.4708","408.3831","5.5000","0.2017","30.6689","41.56733417","44.94880937","-0.5347","2.0508","-0.5601","-110.4844","-2.9478","14.1484","-121.8844","225.5188","277.8000","3.9566","10238.0254","5.0000","10037.5947"
"499.150","80.8206","16","1.6323","0.0240","0.5421","177.2514","40.3817","408.4221","5.5000","0.2115","31.8535","41.56732404","44.94880962","-0.2283","1.8530","-0.3063","29.0271","-8.7402","27.3227","-118.8469","250.6000","274.9625","3.9566","10166.7754","5.0000","10038.7246"
"499.200","80.7110","16","1.5562","-0.0240","0.5478","62.6329","38.5025","408.4365","5.5000","0.2365","33.3629","41.56731381","44.94880904","-0.1191","1.4023","-0.2225","128.8281","-10.3387","38.4344","-119.8469","250.7000","270.8250","3.9565","10229.4248","5.0000","10039.8477"
"499.250","81.3554","16","1.5684","-0.1124","0.5772","-177.8005","38.8512","408.4606","5.5000","0.2558","33.3274","41.56730339","44.94880780","-0.4962","1.0308","-0.6968","131.1906","-10.2801","49.3406","-123.2562","231.9187","267.6875","3.9565","10346.2998","5.0000","10040.9727"
"499.300","81.6329","16","1.6781","-0.1314","0.5953","-175.7502","41.6941","408.4700","5.5000","0.2517","31.1609","41.56729309","44.94880625","-1.1641","2.0391","-1.0957","2.2135","-3.5235","51.7594","-129.3844","192.9937","264.5500","3.9564","10123.9746","5.0000","10042.1055"
"499.350","82.0290","16","1.7280","-0.1458","0.5779","-174.1820","43.0814","408.4744","5.5000","0.2285","30.3038","41.56728282","44.94880439","-1.0776","3.0244","-0.8621","-113.6719","4.8861","22.6730","-127.2000","189.0875","265.4000","3.9564","10014.5752","5.0000","10043.2422"
"499.400","81.9019","16","1.7143","-0.1450","0.5688","-172.6528","42.9005","408.4897","5.5000","0.2165","30.3845","41.56727267","44.94880222","-0.6270","2.4531","-0.5649","-105.3344","9.3977","-3.9386","-115.2406","224.1438","271.1375","3.9563","9892.2500","5.0000","10044.3809"
"499.450","80.1181","16","1.7427","-0.1577","0.6793","-170.5206","43.7761","408.5338","5.5000","0.2587","29.1282","41.56726305","44.94879948","-0.3026","1.7466","-0.4537","17.5840","7.4447","2.7857","-114.6969","242.8313","271.3500","3.9563","9764.1504","5.0000","10045.5049"
"499.500","78.3299","16","1.8007","-0.1500","0.8103","-167.2186","45.4179","408.5702","5.5000","0.3295","27.4486","41.56725393","44.94879586","-0.2781","1.6543","-0.4446","132.0312","2.9210","15.8156","-127.9750","242.3188","264.6375","3.9562","9589.5254","5.0000","10046.6055"
"499.550","78.6576","16","1.7713","-0.1240","0.9387","-164.8972","44.8506","408.6387","5.5000","0.3293","27.9121","41.56724437","44.94879172","-0.4048","1.3945","-0.8137","155.0250","-1.8104","11.5039","-134.7812","220.6250","264.8500","3.9562","9463.2754","5.0000","10047.6973"
"499.600","79.7449","16","1.6688","-0.1121","1.0306","-162.8984","42.3954","408.6931","5.5000","0.3135","29.9367","41.56723458","44.94878709","-0.4553","1.1191","-0.9712","99.1406","0.6306","6.9771","-134.1625","173.7750","274.3125","3.9561","9506.7246","5.0000","10048.7969"
"499.650","80.0957","16","1.5842","-0.0728","1.0864","-160.8955","40.3677","408.7383","5.5000","0.2885","31.5788","41.56722512","44.94878208","-0.3665","0.8162","-0.9915","89.1219","1.0920","12.8699","-133.5437","144.6812","277.9375","3.9561","9565.1748","5.0000","10049.9072"
"499.700","79.3746","16","1.5153","0.0392","1.1238","-159.2596","38.6914","408.7684","5.5000","0.2635","32.6503","41.56721611","44.94877682","-0.4446","0.5312","-1.0088","109.2562","-0.4295","27.8312","-135.3375","121.9719","271.8875","3.9560","9613.6250","5.0000","10051.0156"
"499.750","79.0917","16","1.4078","0.1538","1.1909","-157.3533","35.9250","408.8045","5.5000","0.2385","35.0392","41.56720723","44.94877106","-0.4296","0.4926","-1.1484","36.7746","2.2441","29.5195","-138.3875","107.2531","268.0000","3.9560","9634.0752","5.0000","10052.1172"
"499.800","79.8995","16","1.2567","0.1841","1.2156","-155.6009","31.9690","408.8416","5.5000","0.2135","39.7774","41.56719809","44.94876489","-0.3474","0.7905","-1.0547","-72.1703","2.5253","14.0098","-144.9875","93.2000","270.9125","3.9559","9702.6250","5.0000","10053.2217"
"499.850","80.0540","16","1.1123","0.1770","1.2385","-154.5296","28.1876","408.8761","5.5000","0.1885","45.2007","41.56718909","44.94875875","-0.2074","0.8274","-0.8066","-89.9406","0.3444","2.7204","-148.3188","93.1781","273.1125","3.9559","9783.2500","5.0000","10054.3330"
"499.900","80.2784","16","1.0113","0.1292","1.3021","-153.7970","25.5341","408.9190","5.5000","0.1717","50.0378","41.56718013","44.94875264","-0.0831","0.7837","-0.7808","-55.0906","1.3129","3.3007","-146.1875","119.9000","272.5250","3.9558","9810.5752","5.0000","10055.4453"
"499.950","80.4273","16","0.9933","0.0270","1.3343","-152.2569","25.0163","408.9602","5.5000","0.1700","51.1683","41.56717134","44.94874586","-0.2775","0.7505","-0.9031","-45.7094","-0.2277","-4.6398","-142.4312","142.2375","272.5875","3.9558","9761.4746","5.0000","10056.5615"
"500.000","80.4673","16","0.9190","0.0038","1.2708","-150.4864","23.1399","408.9558","5.5000","0.1635","55.3449","41.56716292","44.94873879","-0.5039","0.4187","-0.8906","-47.0281","-4.2355","-19.9762","-135.3938","159.8125","275.9250","3.9557","9671.3252","5.0000","10057.6797"
"500.050","80.3603","16","0.7456","0.0722","1.3058","-149.3683","18.7745","408.9867","5.5000","0.1443","68.1231","41.56715448","44.94873171","-0.6726","-0.1307","-0.7327","-30.6203","-3.5992","-26.7516","-128.9125","169.6562","278.0000","3.9557","9629.8496","5.0000","10058.7959"
"500.100","80.6260","16","0.5136","0.1081","1.3236","-148.6776","12.9124","409.0192","5.5000","0.1318","99.3778","41.56714585","44.94872444","-0.6816","-0.3628","-0.7725","-22.7938","-1.9458","-31.2023","-119.7469","176.1375","276.7875","3.9556","9643.4248","5.0000","10059.9141"
"500.150","80.6059","16","0.2775","0.0535","1.3432","-148.4584","6.9598","409.0472","5.5000","0.1200","184.3279","41.56713733","44.94871732","-0.5404","-0.7341","-0.8457","-43.1406","-3.5174","-36.2891","-113.7406","181.8250","275.6375","3.9556","9643.9746","5.0000","10061.0332"
"500.200","80.7284","16","-0.0576","-0.0351","1.3601","-148.4914","-1.4446","409.0808","5.5000","0.1168","889.4203","41.56712863","44.94871031","-0.3806","-0.8735","-0.8623","-44.6672","-3.2004","-32.3438","-110.2438","192.2812","275.2500","3.9555","9677.9746","5.0000","10062.1543"
"500.250","80.5316","16","-0.3914","-0.0802","1.3661","-149.0875","-9.8191","409.1194","5.5000","0.1100","130.5311","41.56711990","44.94870363","-0.4425","-0.9443","-0.8091","0.4035","-2.6538","-25.7414","-109.0000","197.3313","276.2000","3.9555","9751.5752","5.0000","10063.2734"
"500.300","80.4596","16","-0.7172","-0.0741","1.3505","-150.0725","-18.0232","409.1382","5.5000","0.1182","71.0505","41.56711113","44.94869721","-0.5996","-1.2832","-0.8228","48.6141","1.9015","-25.5805","-109.5469","193.4812","279.4250","3.9554","9817.4746","5.0000","10064.3906"
"500.350","80.2742","16","-1.0329","-0.1225","1.3549","-151.2331","-26.0040","409.1572","5.5000","0.1107","49.1310","41.56710213","44.94869115","-0.4829","-1.6416","-0.8403","14.4282","0.8898","-30.3281","-110.1813","190.5562","281.2500","3.9554","9789.7246","5.0000","10065.5078"
"500.400","80.1242","16","-1.2789","-0.1105","1.3124","-152.7117","-32.2916","409.1784","5.5000","0.1168","39.4907","41.56709304","44.94868549","-0.3860","-1.4229","-0.8979","-47.4883","-4.5645","-29.0055","-110.5563","193.2937","280.0375","3.9553","9692.1748","5.0000","10066.6221"
"500.450","79.8012","16","-1.4068","-0.1030","1.2826","-154.5607","-35.6172","409.1920","5.5000","0.1215","35.6591","41.56708384","44.94868028","-0.5084","-1.4248","-0.8889","-35.3477","-3.1701","-26.7750","-110.6594","196.8125","278.6375","3.9553","9688.9746","5.0000","10067.7324"
"500.500","79.3729","16","-1.5068","-0.1164","1.2464","-156.8757","-38.2519","409.2023","5.5000","0.1465","33.0247","41.56707458","44.94867562","-0.4604","-1.4580","-0.8101","-9.5961","2.3819","-30.0633","-110.3219","200.0625","277.7625","3.9552","9765.7500","5.0000","10068.8379"
"500.550","79.3489","16","-1.5918","-0.1176","1.2053","-158.9735","-40.5310","409.2095","5.5000","0.1600","31.1583","41.56706510","44.94867135","-0.4301","-1.6001","-0.8835","-17.8039","1.9054","-36.6203","-109.7406","202.9125","277.9500","3.9552","9752.9502","5.0000","10069.9395"
"500.600","79.0743","16","-1.5887","-0.0628","1.1854","-160.5811","-40.5704","409.2278","5.5000","0.1567","31.0203","41.56705563","44.94866734","-0.4775","-1.6768","-1.0293","-25.0109","-2.8436","-33.3594","-108.1625","209.3500","282.1500","3.9551","9674.3496","5.0000","10071.0400"
"500.650","78.9075","16","-1.6167","-0.0143","1.1528","-162.2270","-41.3614","409.2354","5.5000","0.1500","30.3629","41.56704617","44.94866369","-0.4896","-1.7329","-1.0049","-2.3066","-0.8438","-29.6187","-106.1594","213.9187","285.9500","3.9551","9739.5996","5.0000","10072.1367"
"500.700","78.9898","16","-1.6216","0.0231","1.1176","-164.3011","-41.5163","409.2421","5.5000","0.1665","30.2812","41.56703664","44.94866051","-0.0989","-1.4922","-0.8633","-31.7184","3.6647","-35.2016","-101.3594","212.1938","287.9750","3.9550","9861.0996","5.0000","10073.2344"
"500.750","79.1680","16","-1.5757","0.0300","1.1065","-166.6812","-40.3385","409.2754","5.5000","0.1800","31.2356","41.56702677","44.94865793","-0.2661","-1.2573","-0.8413","-83.9500","-3.9092","-43.2531","-99.1750","212.6750","288.5250","3.9548","9809.0752","5.0000","10074.3320"
"500.800","79.0861","16","-1.4859","0.0518","1.1139","-168.8197","-38.0283","409.2982","5.5000","0.1800","33.0989","41.56701696","44.94865586","-0.5381","-1.4805","-0.9922","-11.9250","-1.6916","-41.1578","-108.6281","232.0188","285.8250","3.9545","9841.5000","5.0000","10075.4307"
"500.850","78.9646","16","-1.4842","0.0424","1.0073","-170.7651","-37.9578","409.2791","5.5000","0.1915","33.1094","41.56700728","44.94865417","-0.2722","-1.7485","-0.8826","62.7281","1.1025","-28.5609","-117.8875","247.5063","282.5750","3.9543","9896.2002","5.0000","10076.5283"
"500.900","79.3101","16","-1.5414","0.0510","0.8570","-172.3979","-39.4022","409.2491","5.5000","0.1918","32.0353","41.56699754","44.94865269","-0.2988","-1.3535","-0.6533","38.5641","-11.8717","-21.8516","-121.2719","239.5250","277.8500","3.9540","9853.1748","5.0000","10077.6270"
"500.950","79.4684","16","-1.5592","0.0405","0.8286","-174.0199","-39.8291","409.2594","5.5000","0.1815","31.7552","41.56698766","44.94865164","-0.7156","-1.4814","-0.4543","82.0250","-11.1684","-24.3242","-122.1062","224.1187","274.8875","3.9538","9952.1748","5.0000","10078.7295"
"501.000","79.4887","16","-1.5072","0.0140","0.8305","-176.4318","-38.4891","409.2748","5.5000","0.2000","32.8691","41.56697780","44.94865144","-0.6421","-2.0977","-0.4341","86.5437","-3.6567","-36.8609","-123.4688","194.6625","276.4375","3.9535","10129.5996","5.0000","10079.8340"
"501.050","79.1824","16","-1.4361","0.0073","0.8218","-178.2426","-36.6764","409.2871","5.5000","0.2000","34.3608","41.56696800","44.94865150","-0.2946","-2.4229","-0.3813","-48.1852","-12.3184","-41.4156","-125.6000","173.0250","278.4750","3.9533","9771.1504","5.0000","10080.9355"
"501.100","78.4692","16","-1.4030","-0.0074","0.7945","-179.6744","-35.8401","409.2923","5.5000","0.2083","34.8457","41.56695838","44.94865172","-0.0731","-1.5195","-0.3889","-80.7844","-17.3664","-13.3652","-132.4625","181.0250","279.4875","3.9530","9583.1250","5.0000","10082.0312"
"501.150","79.0980","16","-1.4414","-0.0173","0.9177","178.1583","-36.8431","409.3705","5.5000","0.2315","34.1688","41.56694839","44.94865272","-0.2620","-0.9121","-0.4233","12.8693","-9.9488","-3.5221","-138.7500","197.2125","280.1125","3.9528","9879.2754","5.0000","10083.1250"
"501.200","79.2318","16","-1.5491","-0.0273","0.8873","175.4787","-39.6296","409.3705","5.5000","0.2467","31.8200","41.56693869","44.94865442","-0.3374","-1.7900","-0.5181","48.5578","-0.3027","-21.4320","-148.2688","194.6812","280.9750","3.9525","10283.4502","5.0000","10084.2246"
"501.250","79.1008","16","-1.6335","-0.0379","0.7341","173.8440","-41.8371","409.3190","5.5000","0.2227","30.0912","41.56692917","44.94865625","-0.2983","-2.2393","-0.4310","-98.5781","-2.0288","-47.7969","-157.2312","187.8625","280.9375","3.9523","9921.5752","5.0000","10085.3242"
"501.300","78.7057","15","-1.6338","-0.0388","0.5883","173.0359","-41.9026","409.2686","5.5000","0.2017","29.8941","41.56691975","44.94865806","-0.4492","-2.0996","-0.8882","-204.5125","-7.9592","-53.1312","-155.7250","220.2875","272.0000","3.9520","9444.6748","5.0000","10086.4199"
"501.350","78.2747","16","-1.5590","-0.0163","0.6209","170.9940","-40.0375","409.2980","5.5000","0.1922","31.1153","41.56691036","44.94866073","-0.5089","-1.7197","-1.2666","-100.8719","-8.4721","-25.4406","-150.3813","262.7000","261.7375","3.9518","9432.9746","5.0000","10087.5107"
"501.400","79.0534","16","-1.4891","0.0142","0.5999","168.0322","-38.2694","409.3101","5.5000","0.2265","32.8768","41.56690086","44.94866422","-0.2358","-1.4189","-0.9429","24.7914","-0.4674","-5.8770","-149.0000","277.8500","261.4375","3.9515","9630.1504","5.0000","10088.6035"
"501.450","79.1578","15","-1.4732","-0.0023","0.6185","165.1937","-37.8656","409.3198","5.5000","0.2400","33.2712","41.56689161","44.94866835","-0.0447","-1.2739","-0.7437","22.5246","3.6509","-12.0750","-149.3750","278.8625","265.3375","3.9513","9862.7998","5.0000","10089.7031"
"501.500","78.5630","14","-1.5029","-0.0205","0.6360","163.4826","-38.6501","409.3305","5.5000","0.2317","32.3510","41.56688245","44.94867252","-0.3289","-1.3652","-0.8164","-20.0617","-2.5767","-26.7016","-148.6500","280.2125","265.0375","3.9510","9752.5752","5.0000","10090.7979"
"501.550","78.1179","15","-1.4770","-0.0358","0.5814","161.9899","-38.0190","409.3185","5.5000","0.2200","32.7017","41.56687350","44.94867702","-0.5117","-1.4253","-0.9971","7.5989","-6.6018","-20.2398","-148.0875","281.4125","263.2250","3.9508","9654.7246","5.0000","10091.8867"
"501.600","78.3438","15","-1.3894","-0.0131","0.4777","161.0257","-35.8062","409.2917","5.5000","0.2265","34.8231","41.56686439","44.94868151","-0.5229","-1.4932","-0.9556","20.6008","-2.0402","-10.2133","-154.6812","273.7250","269.3125","3.9505","9670.2002","5.0000","10092.9736"
"501.650","78.7328","16","-1.3466","0.0958","0.4053","159.7489","-34.7206","409.2767","5.5000","0.2400","36.0901","41.56685532","44.94868641","-0.3784","-1.2983","-0.8809","-48.4219","1.9558","-10.8559","-163.1250","265.3625","276.6125","3.9503","9668.4248","5.0000","10094.0645"
"501.700","78.8155","16","-1.3069","0.1607","0.3876","157.7132","-33.6282","409.2781","5.5000","0.2317","37.3016","41.56684638","44.94869200","-0.2827","-0.9131","-0.9653","-98.6125","-0.9325","-18.0254","-168.6500","279.5375","267.7875","3.9500","9647.0254","5.0000","10095.1582"
